var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12
0,1,0,693,71200,1,1,82,N,14,C,918,0
0,0,2,984,1000,1,5,856,N,1,C,144,0
0,1,1,576,91000,0,3,359,N,7,B,641,1
0,0,2,567,34000,0,6,572,N,5,B,428,1
0,2,0,634,39100,1,1,453,N,12,A,547,1
0,0,0,328,5800,1,4,663,Y,7,A,337,1
0,0,3,96,55600,0,5,182,N,10,A,818,1
0,3,2,180,54600,2,6,444,N,30,B,556,1
0,0,0,152,7600,1,3,532,N,6,A,468,1
0,2,0,345,46900,1,2,861,N,1,B,139,1
0,0,2,485,4000,1,1,724,N,2,A,276,1
0,0,2,573,7800,1,4,105,,10,B,895,1
0,0,3,630,30500,2,3,238,N,14,A,762,1
0,0,3,704,9200,1,5,549,N,23,B,451,1
0,2,3,688,37600,0,5,298,N,7,B,702,1
0,1,1,517,24000,2,8,373,N,6,C,627,0
0,1,0,90,17900,2,0,20,N,20,C,980,0
0,2,1,667,89400,0,4,16,,11,A,984,1
1,0,1,992,77800,2,4,58,N,6,A,942,1
0,0,1,884,53500,0,4,708,N,1,A,292,1
0,0,1,923,52000,0,0,910,N,1,B,90,1
0,0,3,134,36800,0,5,892,N,11,A,108,1
0,1,1,549,64400,2,1,27,N,2,C,973,0
0,2,0,913,27800,1,2,837,N,16,B,163,1
0,1,1,466,16500,0,0,88,N,1,B,912,1
0,1,0,884,81400,1,6,75,N,1,C,925,0
0,1,1,77,29700,0,3,570,,3,C,430,0
0,1,1,453,20700,0,4,77,Y,6,C,923,0
0,2,1,267,87100,1,5,291,Y,9,C,709,0
0,2,1,120,33000,2,0,157,N,1,B,843,1
0,1,1,227,14200,0,3,846,N,15,B,154,1
0,3,1,945,46100,2,1,763,N,1,C,237,0
0,0,2,412,99000,2,4,419,Y,7,C,581,0
0,0,2,406,88200,0,3,861,N,13,A,139,1
0,0,2,351,95200,0,2,456,Y,2,A,544,1
0,3,2,228,79400,1,3,749,N,9,B,251,1
0,0,2,803,30300,1,3,691,N,5,B,309,1
0,1,1,705,85300,0,3,499,N,21,B,501,1
0,2,2,378,49400,0,3,534,N,3,A,466,1
0,2,0,407,79700,4,3,285,N,4,C,715,0
0,4,0,213,9500,3,1,713,N,13,A,287,1
0,0,0,385,31100,1,1,969,N,2,B,31,1
0,0,1,330,51100,1,1,461,N,5,B,539,1
0,2,0,984,63000,2,6,685,N,4,C,315,0
0,0,0,269,91700,2,4,480,N,6,C,520,0
0,1,1,236,68600,1,2,990,N,1,B,10,1
0,1,1,316,22800,1,2,114,N,1,C,886,0
0,0,1,868,6700,1,1,628,Y,2,A,372,1
0,1,0,846,19800,5,2,44,N,4,C,956,0
0,0,1,107,99600,0,1,698,N,3,A,302,1
1,0,3,725,37200,1,3,492,Y,2,B,508,1
0,2,0,215,56300,1,1,101,Y,3,B,899,1
0,1,0,306,35000,1,4,813,N,4,A,187,1
0,2,0,200,6400,2,1,169,N,5,C,831,0
0,2,1,840,58200,0,3,216,N,47,C,784,0
0,2,1,899,60300,1,4,68,N,4,C,932,0
0,1,2,149,46300,1,4,488,N,4,A,512,1
0,0,1,562,67100,0,2,717,Y,1,A,283,1
0,0,0,765,94600,2,2,702,N,3,A,298,1
0,1,1,809,26700,0,1,966,N,2,C,34,0
0,0,3,881,38800,0,3,208,N,3,C,792,0
0,0,1,25,72000,2,3,495,N,1,C,505,0
0,0,2,558,99500,2,3,177,N,1,B,823,1
0,2,1,626,34400,3,3,665,N,15,C,335,0
0,0,1,349,51600,1,3,771,N,40,A,229,1
0,1,1,510,54300,0,1,270,N,4,A,730,1
0,2,1,850,53100,2,1,207,N,6,C,793,0
0,1,2,314,11000,1,1,394,N,9,A,606,1
0,1,1,149,85300,0,7,77,N,9,C,923,0
0,0,2,156,52400,0,0,542,N,8,C,458,0
0,1,0,31,86700,0,2,585,N,14,A,415,1
0,1,2,616,73000,0,2,996,N,1,A,4,1
0,0,0,882,66000,0,3,871,N,8,A,129,1
0,1,1,361,7600,0,3,671,N,1,A,329,1
0,2,0,628,32300,0,4,786,N,5,C,214,0
0,0,1,643,97400,0,2,574,Y,3,A,426,1
0,0,1,608,97000,0,4,596,N,7,A,404,1
0,1,2,176,58700,1,2,155,N,3,C,845,0
0,0,0,318,15200,1,4,968,Y,4,A,32,1
0,2,3,82,24600,1,0,632,N,22,B,368,1
0,1,1,898,55800,1,1,144,Y,4,A,856,1
0,0,0,58,32200,2,1,268,N,1,C,732,0
0,1,0,193,61700,1,2,249,N,2,C,751,0
0,2,1,198,54700,0,4,838,N,2,B,162,1
0,2,0,975,47600,0,2,648,N,4,B,352,1
0,2,0,364,28500,3,3,988,N,11,A,12,1
0,0,1,37,75400,0,2,632,N,4,C,368,0
0,2,1,823,72400,1,6,530,N,19,B,470,1
0,0,0,754,37700,2,7,228,N,1,A,772,1
0,0,1,651,32700,1,1,853,N,32,B,147,1
0,3,3,574,49300,0,2,911,Y,7,C,89,0
0,1,0,946,57700,1,0,797,N,4,C,203,0
0,0,0,273,8300,3,2,31,N,31,C,969,0
1,1,2,336,3200,1,3,963,N,25,C,37,0
0,0,0,616,19300,1,1,423,N,4,A,577,1
0,1,0,498,73300,0,3,802,N,7,C,198,0
0,1,0,254,59800,1,4,689,N,6,B,311,1
0,0,1,111,85900,2,2,251,N,6,C,749,0
0,2,4,578,96400,0,2,734,N,7,A,266,1
0,2,1,825,51300,1,3,923,N,21,C,77,0
0,0,2,290,53600,2,4,280,Y,8,C,720,0
0,3,1,501,82600,1,5,662,N,7,B,338,1
0,0,1,566,39200,0,7,278,N,5,B,722,1
0,0,0,632,49100,0,4,547,N,6,B,453,1
0,1,0,780,29200,0,3,880,N,13,B,120,1
0,1,1,831,27300,2,7,913,N,3,B,87,1
0,0,0,648,97300,0,3,872,N,1,C,128,0
0,1,1,260,48600,0,0,988,N,21,B,12,1
0,2,0,438,61100,1,1,726,N,8,B,274,1
0,1,0,78,47500,0,3,465,N,4,C,535,0
0,1,1,434,88500,3,4,438,N,12,A,562,1
0,1,0,702,87600,3,2,133,N,6,C,867,0
0,0,0,57,2300,1,1,122,N,37,C,878,0
0,2,0,45,24000,0,4,955,Y,1,A,45,1
0,1,0,412,82400,0,6,416,N,23,C,584,0
0,3,1,898,39200,2,5,710,N,19,A,290,1
0,1,2,274,47900,0,2,341,N,1,B,659,1
0,0,1,294,10300,3,4,737,N,32,C,263,0
0,0,3,635,98300,0,1,544,Y,6,B,456,1
0,0,2,263,85300,2,7,453,N,1,C,547,0
0,2,2,467,25900,0,2,83,Y,4,C,917,0
0,2,0,589,53100,1,2,202,N,2,A,798,1
0,1,0,446,85400,3,1,948,N,1,C,52,0
0,3,0,125,68900,1,4,750,Y,3,C,250,0
0,0,1,466,99600,0,6,640,N,6,A,360,1
0,2,2,34,20500,1,3,833,N,10,A,167,1
0,1,2,879,89300,0,2,140,Y,6,C,860,0
0,0,1,680,4800,1,1,894,,2,B,106,1
0,1,0,900,11300,0,4,730,N,3,A,270,1
0,0,1,316,5600,0,5,577,N,1,C,423,0
0,0,0,528,47600,1,2,637,N,13,C,363,0
0,2,0,757,60700,0,4,581,,11,C,419,0
0,3,2,565,12700,1,3,304,N,4,A,696,1
0,1,0,469,34800,0,5,821,N,10,A,179,1
0,0,1,473,69400,0,0,855,N,6,B,145,1
0,2,2,727,71200,1,6,318,N,11,A,682,1
0,2,2,117,42000,1,3,771,N,34,A,229,1
0,1,0,589,22400,1,1,648,N,24,A,352,1
0,3,1,802,93600,2,2,668,N,6,C,332,0
0,1,0,110,95700,1,1,288,N,3,C,712,0
0,0,1,441,45400,0,7,393,N,1,B,607,1
0,0,0,40,45100,2,7,790,N,21,A,210,1
0,3,1,650,9400,2,3,90,N,5,A,910,1
0,2,0,163,18700,1,4,306,N,12,B,694,1
0,1,1,308,75000,0,6,957,,5,C,43,0
0,2,2,457,23200,0,6,880,Y,12,C,120,0
0,1,0,455,51000,2,5,150,,10,C,850,0
0,1,2,659,3100,0,2,400,N,6,C,600,0
0,2,1,757,59500,1,4,575,N,11,C,425,0
0,1,3,587,14700,2,7,543,N,3,B,457,1
0,2,3,553,72500,3,4,907,N,3,B,93,1
0,2,0,787,97800,1,7,654,N,1,C,346,0
0,1,2,140,9000,2,2,214,N,15,C,786,0
0,1,1,490,94900,2,1,864,N,6,A,136,1
0,1,1,537,33200,0,3,142,Y,3,C,858,0
0,0,2,953,94400,0,5,738,N,12,C,262,0
0,0,1,426,64400,1,4,630,,3,A,370,1
0,1,0,216,46300,1,1,808,N,2,B,192,1
0,1,1,573,96000,1,5,936,N,14,C,64,0
1,0,4,477,26300,1,4,598,N,4,A,402,1
0,1,2,799,53600,2,3,739,Y,2,C,261,0
0,1,1,586,65500,0,3,151,Y,14,B,849,1
0,2,1,600,71000,0,1,426,N,2,B,574,1
0,1,0,989,42100,3,6,718,N,1,A,282,1
0,1,2,427,36500,2,3,928,N,7,A,72,1
0,1,2,351,85300,0,2,179,N,12,A,821,1
0,2,2,96,45300,2,2,162,N,6,C,838,0
0,1,2,770,16700,0,1,810,Y,5,C,190,0
0,2,1,214,36200,1,4,952,N,13,B,48,1
0,1,1,946,61100,0,5,894,N,32,A,106,1
0,0,0,550,62600,1,3,454,N,-999,B,546,1
0,0,1,919,93300,0,2,131,N,9,C,869,0
0,0,1,723,42900,1,2,421,N,10,B,579,1
0,1,0,730,11800,1,1,333,N,6,B,667,1
0,1,1,13,70700,1,2,325,N,5,B,675,1
0,1,0,628,46200,0,6,958,N,19,B,42,1
0,2,4,701,80300,3,7,30,N,5,A,970,1
0,1,0,294,16700,2,4,541,N,27,C,459,0
0,1,1,631,68400,2,5,587,N,7,B,413,1
0,0,1,594,35800,1,5,790,N,1,B,210,1
0,1,1,447,98700,2,3,766,N,1,B,234,1
0,1,3,514,44900,0,5,345,N,14,A,655,1
0,0,0,309,98500,2,3,620,N,5,C,380,0
0,2,1,206,40800,1,4,465,Y,19,C,535,0
1,0,2,118,28700,1,2,252,N,4,A,748,1
0,0,1,487,69000,0,1,590,N,5,B,410,1
0,1,1,175,58600,1,3,511,N,1,C,489,0
0,1,0,766,72500,2,0,551,N,1,C,449,0
0,0,2,66,63800,1,2,670,,4,C,330,0
0,1,2,740,80800,0,1,968,N,2,A,32,1
0,1,0,673,61100,2,4,838,N,5,C,162,0
0,0,1,147,73000,1,1,528,Y,2,A,472,1
0,0,1,686,15400,2,6,832,N,18,B,168,1
0,0,0,974,10400,1,4,627,,17,B,373,1
0,0,0,508,41900,1,5,852,N,23,B,148,1
0,0,0,67,30800,2,1,640,N,9,C,360,0
0,3,2,718,93900,1,2,534,Y,2,C,466,0
0,0,1,525,11100,0,4,183,N,11,C,817,0
0,0,0,714,48900,2,1,469,N,23,C,531,0
0,1,0,464,69100,1,7,532,N,2,B,468,1
0,1,0,516,6500,1,5,592,N,2,A,408,1
0,1,0,347,61600,2,1,182,N,1,A,818,1
0,2,0,707,44300,1,5,295,N,13,A,705,1
0,1,3,297,45300,0,5,276,N,23,B,724,1
0,0,1,457,53600,1,1,890,N,1,B,110,1
0,1,1,233,39400,0,3,224,N,12,C,776,0
0,3,2,894,65700,1,1,402,N,3,A,598,1
0,2,0,140,62700,0,3,852,N,8,C,148,0
0,3,3,442,10200,0,0,904,N,1,B,96,1
0,3,0,551,22800,1,2,12,N,2,C,988,0
0,3,0,302,64200,0,3,446,,9,B,554,1
0,1,2,302,44600,1,2,453,N,12,B,547,1
0,1,0,551,49700,0,1,149,N,1,C,851,0
0,1,2,358,13900,1,3,634,N,10,A,366,1
0,1,0,204,99400,0,4,102,N,6,C,898,0
0,1,0,33,2900,1,5,231,N,8,A,769,1
0,1,1,818,44500,1,2,271,N,6,C,729,0
0,0,1,401,67700,1,3,209,N,8,C,791,0
0,1,0,461,99500,1,3,170,N,2,B,830,1
0,0,0,504,68300,0,4,85,N,8,A,915,1
0,0,0,374,23600,1,3,289,N,6,A,711,1
0,1,2,445,38300,1,2,410,N,7,A,590,1
0,1,2,792,20400,2,3,301,N,1,C,699,0
0,1,0,332,45900,1,2,786,N,1,C,214,0
0,1,0,561,17300,3,4,13,N,2,B,987,1
0,0,1,295,35500,1,2,898,N,1,C,102,0
0,0,0,803,80700,0,2,388,N,1,A,612,1
0,0,0,520,34700,0,3,841,N,13,B,159,1
0,1,1,237,78200,2,5,885,N,10,A,115,1
0,1,2,255,20000,2,6,456,N,4,C,544,0
0,1,2,502,67600,1,3,858,,18,A,142,1
0,0,2,318,43800,1,0,10,Y,1,A,990,1
0,2,1,512,75200,1,4,956,N,7,C,44,0
0,1,1,888,21400,1,1,278,N,9,A,722,1
0,0,1,575,70100,0,5,91,N,9,A,909,1
0,0,1,3,21700,0,5,384,N,4,A,616,1
0,2,1,62,72100,2,3,242,N,5,B,758,1
0,0,0,899,62800,1,4,436,N,3,A,564,1
0,2,3,883,32500,1,4,33,,2,C,967,0
0,0,0,110,76100,0,4,828,N,1,B,172,1
0,1,1,378,96400,1,3,963,N,5,C,37,0
0,0,1,882,62700,1,4,176,,1,B,824,1
0,1,0,858,5000,3,1,722,N,1,C,278,0
0,0,1,54,63300,2,4,40,N,5,B,960,1
0,0,1,830,44900,2,1,724,N,2,A,276,1
0,2,2,51,3200,5,5,144,N,13,A,856,1
0,1,4,383,74200,0,0,80,N,3,C,920,0
0,2,0,565,29600,1,2,697,N,13,C,303,0
0,3,0,323,2900,2,1,782,N,3,A,218,1
0,1,1,607,34800,4,2,251,Y,10,C,749,0
0,2,1,646,30200,2,1,764,N,11,C,236,0
0,1,0,34,56100,0,3,816,N,9,C,184,0
0,1,1,711,62700,0,1,214,N,1,A,786,1
0,1,0,370,85600,3,3,62,N,32,B,938,1
0,1,1,493,46100,1,3,889,N,16,B,111,1
0,4,1,607,66700,3,6,192,Y,8,A,808,1
0,1,2,740,68700,2,1,188,N,22,C,812,0
1,1,4,880,5500,0,3,901,N,14,B,99,1
0,2,1,330,42500,0,5,283,N,13,A,717,1
0,2,1,301,47600,2,3,216,N,5,A,784,1
0,1,3,573,62200,1,1,74,N,4,B,926,1
0,0,0,122,95600,1,2,450,Y,21,A,550,1
0,0,1,48,77000,1,5,579,N,24,A,421,1
0,1,0,127,87800,0,5,212,Y,3,A,788,1
0,1,1,718,14200,0,3,5,,9,B,995,1
0,0,0,538,41400,4,6,341,Y,2,C,659,0
0,3,1,139,23000,0,3,733,N,1,B,267,1
0,1,2,758,53900,1,1,147,N,2,C,853,0
0,2,0,511,38700,0,2,851,N,7,C,149,0
0,2,0,639,26000,0,9,69,N,7,C,931,0
0,0,1,880,1300,1,3,670,N,13,B,330,1
0,0,1,61,60200,0,2,254,N,2,A,746,1
0,2,0,316,26200,2,0,210,N,11,A,790,1
0,2,0,590,81700,1,5,225,Y,1,C,775,0
0,0,1,708,4900,2,4,467,N,7,C,533,0
0,1,0,220,54600,0,3,561,N,11,C,439,0
0,2,3,943,23900,1,3,503,N,1,C,497,0
0,1,0,757,24400,0,3,41,N,6,A,959,1
0,1,0,468,16800,2,2,758,N,2,B,242,1
0,0,1,643,18000,0,4,543,N,14,A,457,1
0,3,0,523,53700,4,4,540,Y,2,B,460,1
0,3,2,263,26100,0,3,907,N,3,A,93,1
0,2,1,817,61700,1,2,972,Y,25,A,28,1
0,0,2,124,84600,1,7,926,N,6,A,74,1
0,0,2,455,4200,1,4,741,N,8,C,259,0
0,3,0,896,67100,2,2,491,N,13,A,509,1
0,0,2,133,36900,0,2,259,N,2,C,741,0
0,0,2,927,86500,1,3,294,N,15,C,706,0
1,0,3,802,47500,1,3,486,N,3,B,514,1
0,0,2,644,61500,2,10,917,N,13,A,83,1
0,2,5,203,46400,0,2,34,N,3,A,966,1
0,0,3,377,16600,2,4,687,,17,A,313,1
0,0,3,196,29800,0,5,380,N,11,B,620,1
0,1,0,54,89900,1,3,417,N,8,C,583,0
0,1,1,781,14500,1,3,191,,11,C,809,0
0,1,0,706,57600,1,1,930,Y,1,C,70,0
0,0,1,225,88100,1,6,493,N,5,B,507,1
0,0,0,959,70200,1,3,883,N,7,C,117,0
0,0,0,589,9700,4,1,599,N,3,B,401,1
0,4,1,115,28200,2,4,855,N,2,A,145,1
0,2,1,1,91200,0,3,445,,1,B,555,1
0,0,2,57,93100,0,4,791,N,2,B,209,1
0,3,3,109,2700,0,3,694,N,8,A,306,1
0,1,1,848,82300,3,4,964,N,5,C,36,0
0,0,1,565,86900,2,5,599,N,2,B,401,1
0,1,1,848,76500,3,6,842,N,1,C,158,0
0,0,0,691,74200,0,2,227,N,6,C,773,0
0,1,0,534,32200,1,5,50,N,12,A,950,1
0,0,0,651,90400,1,4,458,N,1,B,542,1
0,0,2,616,31800,0,3,128,N,6,A,872,1
0,0,2,993,47900,2,1,354,N,17,A,646,1
0,1,0,857,21000,0,2,162,N,6,C,838,0
0,0,0,699,44400,1,3,394,N,3,C,606,0
0,2,1,967,6800,2,5,38,Y,4,B,962,1
0,1,2,10,75800,1,3,286,N,2,B,714,1
0,2,0,809,33800,0,4,583,N,10,C,417,0
0,0,2,892,15500,1,2,970,N,3,B,30,1
0,0,0,240,15300,1,3,443,N,7,C,557,0
0,2,2,13,8900,2,4,766,N,10,C,234,0
0,0,1,77,99600,0,4,789,N,9,C,211,0
0,0,2,796,56000,1,7,602,N,17,C,398,0
0,0,2,668,5700,2,5,461,N,2,B,539,1
0,2,1,879,16200,1,1,148,N,8,A,852,1
0,0,1,436,67000,0,4,65,N,4,B,935,1
0,1,0,139,97900,3,2,417,N,27,C,583,0
0,0,1,96,18100,0,4,201,N,1,A,799,1
0,1,0,558,77700,1,4,894,N,3,C,106,0
0,1,1,452,3000,0,5,253,N,10,A,747,1
0,0,0,23,1300,2,2,254,N,2,A,746,1
0,0,0,697,40400,2,2,10,N,16,A,990,1
0,0,0,768,44000,0,3,242,N,1,B,758,1
0,0,0,467,98200,1,2,946,N,5,C,54,0
0,2,2,144,4900,0,2,432,N,2,A,568,1
0,1,1,611,3000,0,2,204,N,1,C,796,0
0,3,1,676,82400,1,8,369,N,12,C,631,0
0,0,0,229,40800,0,3,974,N,10,B,26,1
0,1,2,99,53600,1,4,607,N,6,B,393,1
0,2,1,42,74800,0,2,448,N,8,C,552,0
0,1,1,426,2100,3,1,621,N,2,B,379,1
0,2,0,858,25600,1,0,322,N,3,B,678,1
0,1,0,267,94800,1,2,356,N,5,B,644,1
0,0,0,668,39000,1,3,266,N,1,A,734,1
0,1,2,663,60300,2,2,495,N,36,B,505,1
0,1,1,593,50800,3,3,662,N,7,B,338,1
0,0,2,911,72800,0,4,916,N,35,A,84,1
0,1,1,522,93900,0,1,407,N,2,A,593,1
0,0,2,176,21300,0,3,186,N,5,A,814,1
0,2,1,181,41900,0,2,899,N,18,B,101,1
0,0,3,845,53900,1,1,720,N,9,A,280,1
0,1,2,50,1200,0,4,363,N,2,B,637,1
0,2,2,202,53900,1,1,984,N,7,A,16,1
0,0,0,816,12200,2,3,853,N,1,C,147,0
0,1,2,493,64100,1,1,212,N,35,A,788,1
0,0,2,425,70000,3,0,548,N,7,B,452,1
0,2,2,501,49700,1,1,313,N,4,A,687,1
0,1,2,888,40500,2,4,733,N,2,A,267,1
0,3,0,773,88300,0,3,165,N,10,B,835,1
0,1,1,281,91900,0,0,157,N,6,A,843,1
0,0,0,163,75200,2,1,940,N,7,C,60,0
0,0,1,658,67200,4,4,503,N,5,A,497,1
0,3,0,48,54100,1,2,614,N,15,A,386,1
0,2,1,449,65000,0,6,179,N,4,A,821,1
0,0,0,610,1100,4,2,428,Y,17,A,572,1
0,2,0,315,16500,2,1,151,N,3,A,849,1
0,2,2,317,20700,2,0,80,N,5,C,920,0
0,0,0,862,63000,0,1,811,N,1,B,189,1
0,0,2,910,80900,4,2,606,N,9,B,394,1
0,0,2,188,16600,2,1,932,N,2,C,68,0
0,0,1,173,33500,4,2,51,Y,17,B,949,1
0,0,0,845,80900,1,1,16,N,7,A,984,1
0,1,2,972,83900,0,6,355,N,9,B,645,1
0,0,2,254,37100,0,3,426,N,12,C,574,0
0,3,2,406,80200,2,5,127,N,6,B,873,1
0,0,1,421,84400,1,4,931,,1,B,69,1
1,0,2,883,48300,1,8,371,Y,6,C,629,0
0,3,0,350,82800,1,3,793,N,2,B,207,1
0,0,0,321,61900,3,1,658,N,11,C,342,0
0,0,2,385,44800,1,6,220,N,2,C,780,0
0,1,3,368,49400,2,1,391,N,17,B,609,1
0,1,1,430,28000,0,0,957,N,4,A,43,1
0,0,2,127,22700,1,2,783,N,3,A,217,1
0,0,1,745,11400,1,3,97,N,1,A,903,1
0,2,1,355,19100,0,3,624,,15,C,376,0
0,2,2,310,70400,1,3,141,N,2,C,859,0
0,0,1,549,79200,0,5,534,N,3,A,466,1
0,0,1,633,68400,0,2,242,N,7,B,758,1
0,0,2,577,59900,3,0,594,N,6,A,406,1
0,1,0,106,78300,0,2,854,N,1,B,146,1
0,1,0,860,31900,0,2,259,N,14,A,741,1
0,0,0,355,25700,0,3,842,N,10,C,158,0
0,0,2,675,81300,1,3,345,N,3,C,655,0
0,0,1,339,15400,1,4,776,N,4,C,224,0
0,1,0,997,28900,0,2,778,Y,8,C,222,0
0,0,0,768,59100,2,2,166,N,4,B,834,1
0,0,0,22,99600,0,4,319,N,3,A,681,1
0,2,0,41,52300,0,6,552,N,23,C,448,0
0,3,4,440,8700,1,3,317,N,1,B,683,1
0,0,1,26,27000,0,2,480,N,5,C,520,0
0,1,1,2,25200,1,2,458,N,3,A,542,1
0,1,2,931,49900,0,5,759,N,2,B,241,1
0,1,1,21,70200,1,1,659,,5,C,341,0
0,1,1,771,62900,0,2,292,N,6,A,708,1
0,1,1,606,77200,0,1,317,N,5,C,683,0
0,0,1,63,34800,0,3,793,N,1,B,207,1
1,1,0,848,87400,1,5,899,N,9,C,101,0
0,3,1,907,88500,1,4,592,N,13,B,408,1
0,1,0,814,45900,0,7,389,N,21,B,611,1
0,1,0,745,58200,5,2,717,N,7,A,283,1
0,2,0,96,29100,2,6,749,N,3,C,251,0
0,1,0,354,44300,0,4,668,N,2,A,332,1
0,0,0,934,27100,1,2,548,N,3,C,452,0
0,1,2,190,37600,2,1,732,Y,6,B,268,1
0,1,1,700,21400,2,2,213,N,25,C,787,0
0,1,2,317,80100,2,2,826,N,11,A,174,1
0,2,0,846,54000,1,3,534,N,2,B,466,1
0,0,1,166,69600,1,3,601,N,15,C,399,0
0,0,0,326,55900,2,2,693,N,2,C,307,0
0,2,0,82,39000,2,2,70,N,2,C,930,0
0,2,0,156,73500,0,4,417,N,17,A,583,1
0,1,1,575,49300,2,5,337,N,4,B,663,1
0,1,2,298,9300,2,3,4,N,9,B,996,1
0,0,1,392,44600,0,5,996,Y,2,A,4,1
0,1,0,827,81000,0,2,406,N,10,B,594,1
0,0,1,802,81000,0,4,471,N,8,A,529,1
0,0,0,517,75900,1,4,331,N,7,B,669,1
0,1,1,939,21500,0,1,36,N,5,B,964,1
0,2,0,56,29600,0,4,663,N,2,B,337,1
0,1,2,53,3400,0,2,434,N,13,A,566,1
0,1,0,100,12000,0,3,626,N,9,B,374,1
0,0,0,180,8400,1,2,991,N,2,C,9,0
0,1,1,322,25600,3,2,804,,12,B,196,1
0,1,2,318,67300,1,6,618,N,5,B,382,1
0,0,1,473,76900,1,1,837,N,2,C,163,0
0,0,0,982,70700,3,4,17,N,5,B,983,1
0,0,4,459,60200,2,2,627,N,2,C,373,0
0,1,1,965,55900,1,9,637,N,1,B,363,1
0,2,2,243,77800,0,4,385,N,11,B,615,1
0,0,0,246,60100,0,3,700,N,10,B,300,1
0,1,3,601,16800,2,3,383,N,29,C,617,0
0,2,1,685,51100,2,4,757,N,4,A,243,1
0,2,0,110,79400,0,2,993,N,5,B,7,1
0,1,0,640,99400,1,2,669,N,1,A,331,1
0,2,0,294,57300,1,4,847,N,2,B,153,1
0,3,1,822,28400,1,1,220,N,7,C,780,0
0,1,0,725,40600,0,3,761,N,1,A,239,1
0,3,0,9,35400,1,3,471,N,5,A,529,1
0,1,0,578,63500,2,5,197,N,1,A,803,1
0,0,2,574,71100,1,0,618,N,16,C,382,0
0,1,2,63,69500,2,3,80,N,8,A,920,1
0,1,3,496,13000,0,0,246,N,5,B,754,1
0,2,2,793,45000,1,4,286,N,1,B,714,1
0,0,2,217,42400,1,3,255,N,13,B,745,1
0,0,1,173,31200,0,2,356,N,4,A,644,1
0,2,1,657,39200,1,0,90,N,5,B,910,1
1,1,1,223,55200,0,1,894,N,11,B,106,1
0,1,1,666,88900,0,7,28,N,5,C,972,0
0,1,1,523,51500,1,1,569,N,16,B,431,1
0,2,3,753,54100,0,4,870,N,4,A,130,1
0,3,0,60,94000,2,3,930,Y,1,B,70,1
0,0,0,546,78600,0,1,294,N,10,A,706,1
1,1,1,884,3000,0,3,34,N,2,A,966,1
1,1,1,879,12900,0,4,433,N,5,C,567,0
0,0,2,135,53000,2,0,241,Y,2,A,759,1
0,0,0,23,2200,0,4,388,N,3,A,612,1
0,0,0,894,96600,1,5,267,N,7,A,733,1
0,1,0,416,93400,1,2,53,N,2,C,947,0
0,0,0,195,64800,0,2,723,Y,2,A,277,1
0,1,0,113,98500,0,3,586,N,12,A,414,1
0,0,0,384,76200,0,6,321,N,1,C,679,0
0,1,0,496,57700,0,2,808,Y,1,B,192,1
0,3,1,295,6300,0,4,188,N,8,B,812,1
0,0,0,727,94100,1,1,959,N,9,A,41,1
0,2,0,73,48600,3,2,161,N,1,A,839,1
0,0,1,676,96300,3,2,655,N,2,C,345,0
0,1,0,365,45300,1,3,486,N,6,A,514,1
0,0,1,574,62700,3,5,45,N,10,A,955,1
0,2,2,569,74500,0,2,489,N,28,B,511,1
0,2,1,20,60200,1,7,297,N,7,B,703,1
0,1,2,357,29100,0,4,615,N,3,C,385,0
0,1,0,978,85300,0,3,68,N,4,A,932,1
0,1,1,529,4400,1,5,510,N,9,C,490,0
0,2,0,900,33300,1,6,809,Y,9,A,191,1
0,2,1,452,39000,1,2,35,N,4,A,965,1
0,0,1,759,69100,2,4,603,N,3,A,397,1
0,0,0,60,85400,0,1,404,N,23,A,596,1
0,1,0,825,27400,2,2,436,N,4,B,564,1
0,1,1,565,13000,0,3,961,Y,3,C,39,0
0,0,1,674,31700,0,4,167,N,15,C,833,0
0,1,2,14,5100,1,1,985,N,1,C,15,0
0,2,1,751,4600,0,3,586,N,6,C,414,0
0,1,2,729,42500,0,3,39,N,1,B,961,1
0,2,2,421,66600,5,6,202,N,2,B,798,1
0,0,2,624,48400,1,0,230,Y,7,B,770,1
0,1,0,575,63500,0,1,745,N,5,A,255,1
0,1,1,943,66400,0,3,995,N,6,B,5,1
0,1,2,694,40800,1,3,877,N,5,C,123,0
0,1,1,584,17800,2,2,511,N,3,A,489,1
0,1,1,929,50000,3,6,303,N,3,B,697,1
0,2,1,262,77200,2,2,419,N,4,B,581,1
0,3,0,101,11800,2,4,773,N,5,A,227,1
0,1,1,468,55300,1,4,557,N,12,A,443,1
0,2,0,743,50300,1,3,783,N,6,B,217,1
0,0,1,215,75400,0,7,634,N,2,C,366,0
0,0,0,774,6300,1,3,69,N,2,B,931,1
0,2,1,195,82900,0,4,450,Y,3,B,550,1
0,1,2,66,73800,1,0,102,N,4,C,898,0
0,2,3,862,57100,0,5,418,N,6,A,582,1
0,2,1,94,34300,1,3,295,N,9,C,705,0
0,4,0,143,23400,0,5,859,N,2,A,141,1
0,0,2,649,64800,0,4,882,N,4,A,118,1
0,1,0,502,7600,0,5,551,N,21,B,449,1
0,1,0,938,36000,2,5,608,N,1,C,392,0
0,1,0,973,55800,0,3,231,N,5,A,769,1
0,0,2,801,43200,1,3,142,N,7,C,858,0
0,1,1,976,19600,3,1,906,N,12,B,94,1
